candidate,symbol,split,scenario,name,sweep_window,volume_multiplier,trend_filter,cisd_atr_multiplier,target_r,max_bars_in_trade,stop_atr_multiplier,initial_capital,final_equity,net_return,buy_hold_return,excess_vs_buy_hold,cagr,max_drawdown,sharpe_hourly_annualized,trades,win_rate,profit_factor,expectancy_usdt,average_holding_bars,start,end
ema_r25_s24,BTCUSDT,oos,stress,ema_r25_s24,24,0.0,ema,1.0,2.5,48,0.25,10000.0,9689.322468539007,-0.03106775314609933,-0.24183233301252038,0.21076457986642105,-0.02339447309058862,-0.10750842160660401,-0.4481563144884898,27,0.4074074074074074,0.7732710251947618,-11.506575239296042,28.74074074074074,2025-04-01T00:00:00+00:00,2026-07-31T23:00:00+00:00
ema_r25_s24,ETHUSDT,development,base,ema_r25_s24,24,0.0,ema,1.0,2.5,48,0.25,10000.0,9142.586119006994,-0.08574138809930065,-0.06737175393611994,-0.018369634163180715,-0.03526573862918292,-0.11063874712302946,-0.8119228057482724,34,0.29411764705882354,0.5593446598204692,-25.218055323323718,29.735294117647058,2022-01-01T00:00:00+00:00,2024-06-30T23:00:00+00:00
ema_r25_s24,ETHUSDT,development,stress,ema_r25_s24,24,0.0,ema,1.0,2.5,48,0.25,10000.0,8952.046890196576,-0.10479531098034245,-0.0692351532899157,-0.03556015769042675,-0.04336924929358654,-0.1260122466426451,-1.027591072963486,34,0.2647058823529412,0.4895371648316908,-30.822150288336,29.794117647058822,2022-01-01T00:00:00+00:00,2024-06-30T23:00:00+00:00
ema_r25_s24,ETHUSDT,validation,base,ema_r25_s24,24,0.0,ema,1.0,2.5,48,0.25,10000.0,9264.381224723942,-0.07356187752760579,-0.4714224090972826,0.3978605315696768,-0.0968526992231391,-0.07791168139017779,-2.5355148031141375,10,0.1,0.07477184143781686,-73.56187752760579,19.9,2024-07-01T00:00:00+00:00,2025-03-31T23:00:00+00:00
ema_r25_s24,ETHUSDT,validation,stress,ema_r25_s24,24,0.0,ema,1.0,2.5,48,0.25,10000.0,9193.030348832262,-0.08069696511677371,-0.47247851172496513,0.3917815466081914,-0.10611435379141165,-0.08417255165317261,-2.8117067715013704,10,0.1,0.05968060700049907,-80.69696511677375,19.9,2024-07-01T00:00:00+00:00,2025-03-31T23:00:00+00:00
ema_r25_s24,ETHUSDT,oos,base,ema_r25_s24,24,0.0,ema,1.0,2.5,48,0.25,10000.0,9654.53890078707,-0.03454610992129292,0.019184282076316617,-0.05373039199760954,-0.026025306796898295,-0.0892890907149908,-0.5108792265341601,22,0.3181818181818182,0.756401158391052,-15.702777236951327,27.818181818181817,2025-04-01T00:00:00+00:00,2026-07-31T23:00:00+00:00
ema_r25_s24,ETHUSDT,oos,stress,ema_r25_s24,24,0.0,ema,1.0,2.5,48,0.25,10000.0,9542.254592757985,-0.04577454072420151,0.017147943009131916,-0.06292248373333342,-0.03453408976061323,-0.09515508959643237,-0.6953895718192753,22,0.3181818181818182,0.6907588120393169,-20.806609420091593,27.863636363636363,2025-04-01T00:00:00+00:00,2026-07-31T23:00:00+00:00
ema_r25_s24,SOLUSDT,development,base,ema_r25_s24,24,0.0,ema,1.0,2.5,48,0.25,10000.0,9836.507279608855,-0.016349272039114515,-0.14005019758997006,0.12370092555085554,-0.006580447265978617,-0.0714539772567705,-0.13693672369402585,30,0.3333333333333333,0.9190194235625457,-5.449757346371492,20.0,2022-01-01T00:00:00+00:00,2024-06-30T23:00:00+00:00
ema_r25_s24,SOLUSDT,development,stress,ema_r25_s24,24,0.0,ema,1.0,2.5,48,0.25,10000.0,9747.796654263135,-0.025220334573686554,-0.1417683847807082,0.11654805020702164,-0.010178443782167257,-0.07656177613694992,-0.22315322407153473,30,0.3333333333333333,0.8784348216018946,-8.406778191228842,20.0,2022-01-01T00:00:00+00:00,2024-06-30T23:00:00+00:00
ema_r25_s24,SOLUSDT,validation,base,ema_r25_s24,24,0.0,ema,1.0,2.5,48,0.25,10000.0,10441.028311870577,0.04410283118705771,-0.15291060968365033,0.19701344087070805,0.05922721513679319,-0.02388503852697943,1.067134316495677,13,0.46153846153846156,1.668437741309151,33.92525475927519,20.153846153846153,2024-07-01T00:00:00+00:00,2025-03-31T23:00:00+00:00
ema_r25_s24,SOLUSDT,validation,stress,ema_r25_s24,24,0.0,ema,1.0,2.5,48,0.25,10000.0,10396.867176837244,0.03968671768372434,-0.15460310165908087,0.1942898193428052,0.053258438274692343,-0.025080764558673918,0.9297278964639235,13,0.46153846153846156,1.571221884087266,30.528244372095706,22.23076923076923,2024-07-01T00:00:00+00:00,2025-03-31T23:00:00+00:00
ema_r25_s24,SOLUSDT,oos,base,ema_r25_s24,24,0.0,ema,1.0,2.5,48,0.25,10000.0,9056.984822011382,-0.09430151779886187,-0.4164759555846099,0.32217443778574806,-0.07160034707193585,-0.10189894776211905,-1.734516352866707,16,0.125,0.22012229047037923,-58.93844862428864,16.5625,2025-04-01T00:00:00+00:00,2026-07-31T23:00:00+00:00
ema_r25_s24,SOLUSDT,oos,stress,ema_r25_s24,24,0.0,ema,1.0,2.5,48,0.25,10000.0,8952.601066261363,-0.10473989337386369,-0.41764184170469787,0.3129019483308342,-0.07963765757010632,-0.11130133751518378,-1.9761378916939292,16,0.125,0.19475795005247457,-65.46243335866484,16.5625,2025-04-01T00:00:00+00:00,2026-07-31T23:00:00+00:00
ema_v12_r15,BTCUSDT,development,base,ema_v12_r15,12,1.2,ema,1.0,1.5,24,0.25,10000.0,8878.965690977355,-0.11210343090226449,0.3544061471471174,-0.46650957804938187,-0.04650476472023679,-0.13467451894978733,-1.0570395239363577,60,0.36666666666666664,0.6166766438920672,-18.68390515037742,13.8,2022-01-01T00:00:00+00:00,2024-06-30T23:00:00+00:00
ema_v12_r15,BTCUSDT,development,stress,ema_v12_r15,12,1.2,ema,1.0,1.5,24,0.25,10000.0,8430.808490393367,-0.15691915096066333,0.35170003187554744,-0.5086191828362108,-0.06607982888179531,-0.1736523612223947,-1.4831705970514926,60,0.35,0.5080331163754653,-26.15319182677722,13.95,2022-01-01T00:00:00+00:00,2024-06-30T23:00:00+00:00
ema_v12_r15,BTCUSDT,validation,base,ema_v12_r15,12,1.2,ema,1.0,1.5,24,0.25,10000.0,9950.723158809651,-0.004927684119034881,0.31139966866821855,-0.31632735278725344,-0.006564345969798269,-0.057144126501021186,-0.10475476879345298,17,0.4117647058823529,0.9452128685660851,-2.898637717079349,12.647058823529411,2024-07-01T00:00:00+00:00,2025-03-31T23:00:00+00:00
ema_v12_r15,BTCUSDT,validation,stress,ema_v12_r15,12,1.2,ema,1.0,1.5,24,0.25,10000.0,9812.485233778687,-0.01875147662213128,0.3087794807150037,-0.327530957337135,-0.024921631848933923,-0.06450888996196891,-0.4767951012184506,17,0.4117647058823529,0.8116728147751107,-11.030280365959591,12.764705882352942,2024-07-01T00:00:00+00:00,2025-03-31T23:00:00+00:00
ema_v12_r15,BTCUSDT,oos,base,ema_v12_r15,12,1.2,ema,1.0,1.5,24,0.25,10000.0,9968.46253186982,-0.0031537468130180546,-0.24031447472024936,0.2371607279072313,-0.002366446014157919,-0.044681049027690656,-0.0406258456564334,29,0.4482758620689655,0.9713247794935429,-1.0874989010406917,14.275862068965518,2025-04-01T00:00:00+00:00,2026-07-31T23:00:00+00:00
ema_v12_r15,BTCUSDT,oos,stress,ema_v12_r15,12,1.2,ema,1.0,1.5,24,0.25,10000.0,9463.72307468018,-0.053627692531982074,-0.24183233301252038,0.1882046404805383,-0.040499994652790305,-0.07097518983216766,-1.015229074037007,29,0.3793103448275862,0.6079251634904129,-18.492307769648974,15.03448275862069,2025-04-01T00:00:00+00:00,2026-07-31T23:00:00+00:00
ema_v12_r15,ETHUSDT,development,base,ema_v12_r15,12,1.2,ema,1.0,1.5,24,0.25,10000.0,9138.86319396658,-0.08611368060334212,-0.06737175393611994,-0.018741926667222186,-0.03542309748173156,-0.09511706883171767,-1.031066164826359,39,0.3333333333333333,0.4905452516419775,-22.080430923933864,18.871794871794872,2022-01-01T00:00:00+00:00,2024-06-30T23:00:00+00:00
ema_v12_r15,ETHUSDT,development,stress,ema_v12_r15,12,1.2,ema,1.0,1.5,24,0.25,10000.0,8915.721140171987,-0.10842788598280129,-0.0692351532899157,-0.03919273269288559,-0.044925863055613524,-0.11512933957943117,-1.3495298193933474,39,0.3076923076923077,0.40408422468422694,-27.802022046872132,18.897435897435898,2022-01-01T00:00:00+00:00,2024-06-30T23:00:00+00:00
ema_v12_r15,ETHUSDT,validation,base,ema_v12_r15,12,1.2,ema,1.0,1.5,24,0.25,10000.0,9493.800885607967,-0.0506199114392033,-0.4714224090972826,0.4208024976580793,-0.06691233974808297,-0.06650096305918973,-2.0655952413594685,11,0.18181818181818182,0.17110988619137246,-46.01810130836665,15.909090909090908,2024-07-01T00:00:00+00:00,2025-03-31T23:00:00+00:00
ema_v12_r15,ETHUSDT,validation,stress,ema_v12_r15,12,1.2,ema,1.0,1.5,24,0.25,10000.0,9416.748349934576,-0.05832516500654239,-0.47247851172496513,0.41415334671842274,-0.07699525753696901,-0.07191835899875831,-2.4004873995506704,11,0.18181818181818182,0.12633472946018098,-53.02287727867488,15.909090909090908,2024-07-01T00:00:00+00:00,2025-03-31T23:00:00+00:00
ema_v12_r15,ETHUSDT,oos,base,ema_v12_r15,12,1.2,ema,1.0,1.5,24,0.25,10000.0,9382.386820395159,-0.06176131796048412,0.019184282076316617,-0.08094560003680074,-0.046692029968780635,-0.08472191585114253,-1.074601633592466,26,0.4230769230769231,0.5502869309003585,-23.75435306172466,16.692307692307693,2025-04-01T00:00:00+00:00,2026-07-31T23:00:00+00:00
ema_v12_r15,ETHUSDT,oos,stress,ema_v12_r15,12,1.2,ema,1.0,1.5,24,0.25,10000.0,9165.123729444527,-0.08348762705554724,0.017147943009131916,-0.10063557006467916,-0.06329827607539573,-0.10034205514420569,-1.5014116287942232,26,0.4230769230769231,0.41631654960484,-32.11062579059511,16.76923076923077,2025-04-01T00:00:00+00:00,2026-07-31T23:00:00+00:00
ema_v12_r15,SOLUSDT,development,base,ema_v12_r15,12,1.2,ema,1.0,1.5,24,0.25,10000.0,9729.055375359916,-0.027094462464008373,-0.14005019758997006,0.11295573512596169,-0.010941076379446302,-0.10976341218641061,-0.2742303948782812,38,0.47368421052631576,0.8623106049551197,-7.13012170105484,15.31578947368421,2022-01-01T00:00:00+00:00,2024-06-30T23:00:00+00:00
ema_v12_r15,SOLUSDT,development,stress,ema_v12_r15,12,1.2,ema,1.0,1.5,24,0.25,10000.0,9546.5907173027,-0.04534092826972991,-0.1417683847807082,0.09642745651097828,-0.018412521970597062,-0.1149311526775243,-0.47995696222428036,38,0.47368421052631576,0.775105736737648,-11.931823228876295,15.763157894736842,2022-01-01T00:00:00+00:00,2024-06-30T23:00:00+00:00
ema_v12_r15,SOLUSDT,validation,base,ema_v12_r15,12,1.2,ema,1.0,1.5,24,0.25,10000.0,10326.921272675178,0.0326921272675178,-0.15291060968365033,0.18560273695116813,0.0438219015614143,-0.02127936142162634,0.880357936781122,16,0.5625,1.4227068572599062,20.432579542198596,11.1875,2024-07-01T00:00:00+00:00,2025-03-31T23:00:00+00:00
ema_v12_r15,SOLUSDT,validation,stress,ema_v12_r15,12,1.2,ema,1.0,1.5,24,0.25,10000.0,10254.234727425568,0.025423472742556852,-0.15460310165908087,0.18002657440163772,0.0340381624287589,-0.021793957510130912,0.6968991971317405,16,0.5625,1.3154264866447212,15.889670464098003,11.6875,2024-07-01T00:00:00+00:00,2025-03-31T23:00:00+00:00
ema_v12_r15,SOLUSDT,oos,base,ema_v12_r15,12,1.2,ema,1.0,1.5,24,0.25,10000.0,9767.873456510486,-0.023212654348951367,-0.4164759555846099,0.39326330123565856,-0.017461981768775447,-0.034735275833024604,-0.48895639206143104,16,0.3125,0.7153919876162715,-14.507908968094625,13.9375,2025-04-01T00:00:00+00:00,2026-07-31T23:00:00+00:00
ema_v12_r15,SOLUSDT,oos,stress,ema_v12_r15,12,1.2,ema,1.0,1.5,24,0.25,10000.0,9654.256114654878,-0.034574388534512224,-0.41764184170469787,0.38306745317018565,-0.02604670484974836,-0.040149336164849614,-0.742507659282679,16,0.3125,0.6172432224876659,-21.608992834070136,14.0625,2025-04-01T00:00:00+00:00,2026-07-31T23:00:00+00:00
ema_v12_r25,BTCUSDT,development,base,ema_v12_r25,12,1.2,ema,1.0,2.5,48,0.25,10000.0,8714.069818374073,-0.12859301816259272,0.3544061471471174,-0.4829991653097101,-0.05363684369725019,-0.1556399967900255,-0.9135698218748419,58,0.29310344827586204,0.6240225904877701,-22.17121002803322,23.603448275862068,2022-01-01T00:00:00+00:00,2024-06-30T23:00:00+00:00
ema_v12_r25,BTCUSDT,development,stress,ema_v12_r25,12,1.2,ema,1.0,2.5,48,0.25,10000.0,8307.378477695123,-0.16926215223048768,0.35170003187554744,-0.5209621841060351,-0.07158021475448761,-0.17897906607721104,-1.2529797967901457,58,0.29310344827586204,0.5376624564170859,-29.183129694911667,23.844827586206897,2022-01-01T00:00:00+00:00,2024-06-30T23:00:00+00:00
ema_v12_r25,BTCUSDT,validation,base,ema_v12_r25,12,1.2,ema,1.0,2.5,48,0.25,10000.0,10350.395338654575,0.03503953386545744,0.31139966866821855,-0.2763601348027611,0.046986465951609935,-0.05540159324418514,0.8083409778534535,15,0.4666666666666667,1.4151110502680493,23.3596892436383,24.866666666666667,2024-07-01T00:00:00+00:00,2025-03-31T23:00:00+00:00
ema_v12_r25,BTCUSDT,validation,stress,ema_v12_r25,12,1.2,ema,1.0,2.5,48,0.25,10000.0,10134.689856149733,0.013468985614973228,0.3087794807150037,-0.2953104951000305,0.017997460645066132,-0.060714734888024036,0.33685469005145646,15,0.4666666666666667,1.148862955897363,8.97932374331552,25.933333333333334,2024-07-01T00:00:00+00:00,2025-03-31T23:00:00+00:00
ema_v12_r25,BTCUSDT,oos,base,ema_v12_r25,12,1.2,ema,1.0,2.5,48,0.25,10000.0,9865.68934298046,-0.01343106570195396,-0.24031447472024936,0.2268834090182954,-0.010091165542190805,-0.07533506055759887,-0.17247537296676146,28,0.39285714285714285,0.8990696477763935,-4.79680917926927,24.928571428571427,2025-04-01T00:00:00+00:00,2026-07-31T23:00:00+00:00
ema_v12_r25,BTCUSDT,oos,stress,ema_v12_r25,12,1.2,ema,1.0,2.5,48,0.25,10000.0,9535.436558934769,-0.046456344106523106,-0.24183233301252038,0.19537598890599728,-0.03505155634010426,-0.09091840103327575,-0.6755629409980604,27,0.3333333333333333,0.6878569927098444,-17.206053372786332,25.925925925925927,2025-04-01T00:00:00+00:00,2026-07-31T23:00:00+00:00
ema_v12_r25,ETHUSDT,development,base,ema_v12_r25,12,1.2,ema,1.0,2.5,48,0.25,10000.0,8511.477617206223,-0.14885223827937766,-0.06737175393611994,-0.08148048434325772,-0.06251102999312252,-0.15681260970749755,-1.4576574479550874,38,0.23684210526315788,0.35195091577907067,-39.17164165246782,30.473684210526315,2022-01-01T00:00:00+00:00,2024-06-30T23:00:00+00:00
ema_v12_r25,ETHUSDT,development,stress,ema_v12_r25,12,1.2,ema,1.0,2.5,48,0.25,10000.0,8326.55379556713,-0.16734462044328702,-0.0692351532899157,-0.09810946715337132,-0.0707225096844678,-0.17426675926805546,-1.6977486538452915,38,0.21052631578947367,0.3078101860683295,-44.03805801139132,30.473684210526315,2022-01-01T00:00:00+00:00,2024-06-30T23:00:00+00:00
ema_v12_r25,ETHUSDT,validation,base,ema_v12_r25,12,1.2,ema,1.0,2.5,48,0.25,10000.0,9584.701676921657,-0.04152983230783425,-0.4714224090972826,0.42989257678944837,-0.05498217297518526,-0.05452692217260968,-1.4240850613388345,9,0.2222222222222222,0.2658944861018342,-46.14425811981588,29.0,2024-07-01T00:00:00+00:00,2025-03-31T23:00:00+00:00
ema_v12_r25,ETHUSDT,validation,stress,ema_v12_r25,12,1.2,ema,1.0,2.5,48,0.25,10000.0,9517.838670828505,-0.048216132917149435,-0.47247851172496513,0.4242623788078157,-0.06376121528229539,-0.059000603079842895,-1.691595922380331,9,0.2222222222222222,0.21040251469523852,-53.57348101905498,29.0,2024-07-01T00:00:00+00:00,2025-03-31T23:00:00+00:00
ema_v12_r25,ETHUSDT,oos,base,ema_v12_r25,12,1.2,ema,1.0,2.5,48,0.25,10000.0,9527.699984656747,-0.04723000153432533,0.019184282076316617,-0.06641428361064194,-0.03563884916862581,-0.08703701450355472,-0.6687037563256865,24,0.3333333333333333,0.6856195203096703,-19.67916730596888,25.75,2025-04-01T00:00:00+00:00,2026-07-31T23:00:00+00:00
ema_v12_r25,ETHUSDT,oos,stress,ema_v12_r25,12,1.2,ema,1.0,2.5,48,0.25,10000.0,9430.373228438737,-0.05696267715612635,0.017147943009131916,-0.07411062016525827,-0.04303726480811343,-0.09209258574996149,-0.8139151145534479,24,0.3333333333333333,0.6353206180562568,-23.734448815052627,25.791666666666668,2025-04-01T00:00:00+00:00,2026-07-31T23:00:00+00:00
ema_v12_r25,SOLUSDT,development,base,ema_v12_r25,12,1.2,ema,1.0,2.5,48,0.25,10000.0,9841.57280155124,-0.015842719844876063,-0.14005019758997006,0.124207477745094,-0.00637558395336113,-0.11123816747126469,-0.1095504454405639,38,0.3684210526315789,0.9351582676766493,-4.16913680128317,24.18421052631579,2022-01-01T00:00:00+00:00,2024-06-30T23:00:00+00:00
ema_v12_r25,SOLUSDT,development,stress,ema_v12_r25,12,1.2,ema,1.0,2.5,48,0.25,10000.0,9727.870766606145,-0.02721292333938541,-0.1417683847807082,0.11455546144132278,-0.010989310849065959,-0.11790062943368329,-0.20845036706894737,38,0.3684210526315789,0.8915888428586763,-7.1612956156277505,24.18421052631579,2022-01-01T00:00:00+00:00,2024-06-30T23:00:00+00:00
ema_v12_r25,SOLUSDT,validation,base,ema_v12_r25,12,1.2,ema,1.0,2.5,48,0.25,10000.0,10726.206868372885,0.0726206868372885,-0.15291060968365033,0.22553129652093884,0.09797336360823805,-0.024080501640723617,1.5330995565080312,16,0.5,1.9082748694660125,45.3879292733053,21.9375,2024-07-01T00:00:00+00:00,2025-03-31T23:00:00+00:00
ema_v12_r25,SOLUSDT,validation,stress,ema_v12_r25,12,1.2,ema,1.0,2.5,48,0.25,10000.0,10658.735864924107,0.06587358649241071,-0.15460310165908087,0.22047668815149157,0.08877495985479156,-0.02470689836326989,1.3613972615219039,16,0.5,1.7832555406904411,41.17099155775668,23.9375,2024-07-01T00:00:00+00:00,2025-03-31T23:00:00+00:00
ema_v12_r25,SOLUSDT,oos,base,ema_v12_r25,12,1.2,ema,1.0,2.5,48,0.25,10000.0,9061.862232279116,-0.09381377677208835,-0.4164759555846099,0.32266217881252157,-0.07122536559244441,-0.09968035471193026,-1.6785210530870558,14,0.07142857142857142,0.13494207044493398,-67.0098405514917,22.357142857142858,2025-04-01T00:00:00+00:00,2026-07-31T23:00:00+00:00
ema_v12_r25,SOLUSDT,oos,stress,ema_v12_r25,12,1.2,ema,1.0,2.5,48,0.25,10000.0,8962.415867130652,-0.1037584132869348,-0.41764184170469787,0.31388342841776307,-0.07888094657110267,-0.10712262689446483,-1.917518632002973,14,0.07142857142857142,0.11540295280360566,-74.11315234781055,22.357142857142858,2025-04-01T00:00:00+00:00,2026-07-31T23:00:00+00:00
ema_v24_r25,BTCUSDT,development,base,ema_v24_r25,24,1.2,ema,1.0,2.5,48,0.25,10000.0,9710.327883974387,-0.028967211602561327,0.3544061471471174,-0.3833733587496787,-0.011704028155583246,-0.12272944087237425,-0.24948535389208143,34,0.38235294117647056,0.8358614588338424,-8.51976811840038,27.58823529411765,2022-01-01T00:00:00+00:00,2024-06-30T23:00:00+00:00
ema_v24_r25,BTCUSDT,development,stress,ema_v24_r25,24,1.2,ema,1.0,2.5,48,0.25,10000.0,9413.391567295766,-0.05866084327042331,0.35170003187554744,-0.41036087514597075,-0.023920896743337416,-0.13949090171858858,-0.541981265421299,34,0.38235294117647056,0.6931186741989853,-17.25318919718334,27.823529411764707,2022-01-01T00:00:00+00:00,2024-06-30T23:00:00+00:00
ema_v24_r25,BTCUSDT,validation,base,ema_v24_r25,24,1.2,ema,1.0,2.5,48,0.25,10000.0,10050.091452002225,0.005009145200222553,0.31139966866821855,-0.306390523467996,0.006683919953230033,-0.05624558139532865,0.14193418570294417,15,0.4,1.0532968846357156,3.3394301334816796,23.666666666666668,2024-07-01T00:00:00+00:00,2025-03-31T23:00:00+00:00
ema_v24_r25,BTCUSDT,validation,stress,ema_v24_r25,24,1.2,ema,1.0,2.5,48,0.25,10000.0,9868.28007425236,-0.013171992574764091,0.3087794807150037,-0.3219514732897678,-0.017522666542981957,-0.06029122961644762,-0.27253910702440853,15,0.4,0.8674269650343845,-8.78132838317603,24.733333333333334,2024-07-01T00:00:00+00:00,2025-03-31T23:00:00+00:00
ema_v24_r25,BTCUSDT,oos,base,ema_v24_r25,24,1.2,ema,1.0,2.5,48,0.25,10000.0,10139.287925411229,0.013928792541122892,-0.24031447472024936,0.25424326726137225,0.010429407544908953,-0.07905750505335363,0.25073111787607716,22,0.4090909090909091,1.1537222702925403,6.331269336874026,27.454545454545453,2025-04-01T00:00:00+00:00,2026-07-31T23:00:00+00:00
ema_v24_r25,BTCUSDT,oos,stress,ema_v24_r25,24,1.2,ema,1.0,2.5,48,0.25,10000.0,9903.666493635737,-0.00963335063642623,-0.24183233301252038,0.23219898237609415,-0.007234364937114379,-0.0883161237883564,-0.13515347956668167,22,0.4090909090909091,0.9070588952245473,-4.378795743830117,29.727272727272727,2025-04-01T00:00:00+00:00,2026-07-31T23:00:00+00:00
ema_v24_r25,ETHUSDT,development,base,ema_v24_r25,24,1.2,ema,1.0,2.5,48,0.25,10000.0,9383.573353561442,-0.061642664643855816,-0.06737175393611994,0.005729089292264122,-0.02516040264358632,-0.0937145965691828,-0.6480632900753737,28,0.2857142857142857,0.6147993584505588,-22.01523737280565,31.142857142857142,2022-01-01T00:00:00+00:00,2024-06-30T23:00:00+00:00
ema_v24_r25,ETHUSDT,development,stress,ema_v24_r25,24,1.2,ema,1.0,2.5,48,0.25,10000.0,9246.541579392071,-0.07534584206079287,-0.0692351532899157,-0.006110688770877171,-0.03088721789171167,-0.10292769916935307,-0.8216353356805081,28,0.25,0.5545816393974903,-26.909229307426035,31.214285714285715,2022-01-01T00:00:00+00:00,2024-06-30T23:00:00+00:00
ema_v24_r25,ETHUSDT,validation,base,ema_v24_r25,24,1.2,ema,1.0,2.5,48,0.25,10000.0,9462.470996127744,-0.05375290038722558,-0.4714224090972826,0.41766950871005704,-0.07101539973119442,-0.05819571117944433,-2.170290402904373,8,0.125,0.09958271456765735,-67.191125484032,23.125,2024-07-01T00:00:00+00:00,2025-03-31T23:00:00+00:00
ema_v24_r25,ETHUSDT,validation,stress,ema_v24_r25,24,1.2,ema,1.0,2.5,48,0.25,10000.0,9408.411155415146,-0.05915888445848538,-0.47247851172496513,0.41331962726647975,-0.07808460024132091,-0.06271589949051115,-2.408841997121454,8,0.125,0.07967739957675529,-73.94860557310676,23.125,2024-07-01T00:00:00+00:00,2025-03-31T23:00:00+00:00
ema_v24_r25,ETHUSDT,oos,base,ema_v24_r25,24,1.2,ema,1.0,2.5,48,0.25,10000.0,9500.056013736668,-0.04999439862633315,0.019184282076316617,-0.06917868070264976,-0.03773831163131425,-0.08655599343930986,-0.9125256171856324,17,0.29411764705882354,0.5497457823721138,-29.408469780195983,28.11764705882353,2025-04-01T00:00:00+00:00,2026-07-31T23:00:00+00:00
ema_v24_r25,ETHUSDT,oos,stress,ema_v24_r25,24,1.2,ema,1.0,2.5,48,0.25,10000.0,9408.259947202681,-0.05917400527973182,0.017147943009131916,-0.07632194828886374,-0.044720888881721765,-0.09419642010423246,-1.1039919678009347,17,0.29411764705882354,0.49166684562745233,-34.808238399842274,28.176470588235293,2025-04-01T00:00:00+00:00,2026-07-31T23:00:00+00:00
ema_v24_r25,SOLUSDT,development,base,ema_v24_r25,24,1.2,ema,1.0,2.5,48,0.25,10000.0,9606.66180897855,-0.03933381910214506,-0.14005019758997006,0.100716378487825,-0.015943390025602744,-0.07981107588181668,-0.47164095210736606,22,0.3181818181818182,0.7375701209964768,-17.879008682793195,20.272727272727273,2022-01-01T00:00:00+00:00,2024-06-30T23:00:00+00:00
ema_v24_r25,SOLUSDT,development,stress,ema_v24_r25,24,1.2,ema,1.0,2.5,48,0.25,10000.0,9541.104056975475,-0.04588959430245254,-0.1417683847807082,0.09587879047825565,-0.018638506568706692,-0.08459559882632384,-0.5531371771366921,22,0.3181818181818182,0.7032560672478418,-20.85890650111477,20.272727272727273,2022-01-01T00:00:00+00:00,2024-06-30T23:00:00+00:00
ema_v24_r25,SOLUSDT,validation,base,ema_v24_r25,24,1.2,ema,1.0,2.5,48,0.25,10000.0,10534.852894709575,0.05348528947095743,-0.15291060968365033,0.20639589915460776,0.07193636999069142,-0.02408050164072384,1.3982275978045366,11,0.45454545454545453,1.97147006152538,48.622990428143154,17.818181818181817,2024-07-01T00:00:00+00:00,2025-03-31T23:00:00+00:00
ema_v24_r25,SOLUSDT,validation,stress,ema_v24_r25,24,1.2,ema,1.0,2.5,48,0.25,10000.0,10498.033718346374,0.049803371834637344,-0.15460310165908087,0.2044064734937182,0.06694445547076744,-0.025385870224924778,1.242961601060693,11,0.45454545454545453,1.8536750639625263,45.275792576943125,20.272727272727273,2024-07-01T00:00:00+00:00,2025-03-31T23:00:00+00:00
ema_v24_r25,SOLUSDT,oos,base,ema_v24_r25,24,1.2,ema,1.0,2.5,48,0.25,10000.0,9400.352372048897,-0.059964762795110205,-0.4164759555846099,0.3565111927894997,-0.045323182626684,-0.06123576461108504,-2.0427450420275592,8,0.0,0.0,-74.95595349388782,19.625,2025-04-01T00:00:00+00:00,2026-07-31T23:00:00+00:00
ema_v24_r25,SOLUSDT,oos,stress,ema_v24_r25,24,1.2,ema,1.0,2.5,48,0.25,10000.0,9330.190282017835,-0.0669809717982165,-0.41764184170469787,0.3506608699064814,-0.05067275833926843,-0.06753810101947533,-2.245343469189826,8,0.0,0.0,-83.72621474777065,19.625,2025-04-01T00:00:00+00:00,2026-07-31T23:00:00+00:00
